Education,Income,Kidhome,Marital_Status,NumDealsPurchases,Recency,Teenhome,Year_Birth,Months_After_2012,Succesful_cmp
2,1.1945756935505754,0,2,1,83,0,1983,26,1
2,1.5165820010550937,0,2,1,88,0,1983,24,1
1,1.3723855354896164,0,0,1,1,0,1981,14,1
2,1.2658087329454824,0,0,1,2,0,1984,18,1
2,1.72234425798195,0,0,1,1,0,1985,18,1
1,1.026037436144789,0,1,1,2,0,1976,11,1
1,1.357465596023632,0,0,1,1,0,1980,14,1
1,1.3584596239824676,0,0,1,1,0,1980,14,1
1,1.3621922969237457,0,0,1,1,0,1982,14,1
3,1.9069787147310504,0,0,1,1,0,1986,20,1
1,1.4166612191492003,0,0,1,1,0,1982,15,1
2,1.2596335250081085,0,0,1,2,0,1984,18,1
1,1.2842928911949698,0,0,1,1,0,1981,13,1
2,1.330091350023504,0,1,1,1,0,1978,13,1
1,2.351001239112929,0,0,1,4,0,1974,15,1
2,1.50541023802602,0,2,1,83,0,1973,12,1
3,1.21471619369694,0,1,2,74,0,1971,17,1
2,1.475853688535031,0,1,0,78,0,1973,18,1
2,1.4936750777591652,0,2,1,79,0,1972,14,1
3,1.1586236687449194,0,1,3,72,0,1971,18,1
2,1.4817210195475665,0,1,0,78,0,1974,20,1
2,1.3218711780625458,0,3,1,74,0,1974,9,1
3,1.3963874248845618,0,2,1,78,0,1971,14,1
2,1.509182764592854,0,2,1,84,0,1973,12,1
2,1.7117717408528734,0,2,1,79,0,1973,16,1
3,1.2974493127528066,0,2,2,76,0,1971,16,1
3,1.4288608782850185,0,2,1,79,0,1971,14,1
2,1.9638396540285354,0,2,1,79,0,1975,18,1
1,2.0799204889761884,0,2,0,4,0,1980,29,1
1,2.1297849085430536,0,2,0,4,0,1979,26,1
3,2.038061625833321,0,0,0,1,0,1984,24,1
1,1.944599726506793,0,2,0,4,0,1982,29,1
3,2.028393491757693,0,0,0,1,0,1985,23,1
1,2.2556215692811663,0,1,0,4,0,1976,21,1
1,1.6248024366237912,0,0,0,6,0,1989,29,1
1,1.926282640184851,0,2,0,3,0,1980,25,1
1,1.625945598362983,0,0,0,6,0,1989,29,1
3,2.0290992871253497,0,0,0,1,0,1985,23,1
1,1.7069399606864106,0,1,0,2,0,1981,21,1
1,2.054062919690296,0,2,0,4,0,1980,28,1
1,1.8822363371315722,0,2,0,4,0,1983,29,1
2,1.8758941979112915,0,0,1,18,0,1971,24,1
2,1.379685832967628,0,2,1,20,0,1969,14,1
2,1.8044011680469205,0,0,2,20,0,1972,22,1
2,1.7449307383167916,0,1,2,21,0,1972,21,1
2,1.7926012404119156,0,2,1,23,0,1971,23,1
2,1.8663015263306335,0,0,1,18,0,1971,24,1
2,1.4920547089864664,0,1,2,23,0,1975,22,1
2,1.9452408435378992,0,0,0,16,0,1970,25,1
2,1.728361799104745,0,1,2,21,0,1972,21,1
2,1.3743732947989828,0,2,1,20,0,1969,14,1
2,1.739480057921757,0,1,2,22,0,1973,22,1
2,1.403841104842848,0,1,1,23,0,1975,22,1
2,1.3766055682957623,0,2,1,20,0,1969,14,1
2,1.0724466496958274,0,2,1,44,0,1975,19,1
2,0.8717150626905327,0,1,1,49,0,1978,22,1
2,1.3020123272677555,0,2,1,40,0,1972,17,1
2,1.119486110806913,0,1,1,51,0,1977,25,1
2,0.9252929838098993,0,0,1,53,0,1980,28,1
2,1.1719942678274065,0,2,1,42,0,1973,18,1
2,0.2470541548540821,0,1,1,49,0,1980,20,1
2,1.4205710619219478,0,1,1,53,0,1977,29,1
3,-0.13468395918667841,0,0,1,49,0,1982,20,1
2,0.9208767817233636,0,0,1,53,0,1980,28,1
2,0.8756316880059002,0,1,1,49,0,1977,22,1
2,0.9096123353627914,0,0,1,52,0,1979,26,1
3,0.7351172475988735,0,2,2,45,0,1970,17,1
3,0.6811958076144219,0,0,1,23,0,1951,20,1
3,0.6505383874179852,0,0,1,26,1,1953,20,1
2,0.5965598677625282,0,2,1,25,1,1954,25,1
3,1.1544364504345812,0,2,1,29,1,1958,20,1
4,0.8298433266773257,0,0,1,24,0,1949,16,1
4,1.1256763102850764,0,0,1,23,0,1947,13,1
2,0.606374617946058,0,2,1,25,1,1954,26,1
3,0.5380353461162367,0,0,1,25,1,1952,20,1
3,0.8941242529300035,0,1,1,21,0,1951,20,1
2,0.5861520774108829,0,2,1,25,1,1954,25,1
3,0.9392367398112914,0,1,1,28,1,1956,20,1
4,0.5919970183721024,0,0,1,24,0,1951,18,1
4,1.3047260002367382,0,0,1,23,0,1946,12,1
2,1.383335517435575,0,3,1,83,0,1964,27,1
3,1.1394180062152346,0,0,1,78,0,1960,23,1
2,1.2572081791454246,0,2,1,87,0,1967,21,1
2,1.4749004884281802,0,1,0,78,0,1972,22,1
2,1.1568619848606625,0,2,1,90,0,1968,20,1
2,1.3749799758944952,0,3,1,83,0,1964,28,1
2,1.271988889404356,0,1,1,80,0,1962,24,1
2,1.2606772871643501,0,2,1,87,0,1966,22,1
2,0.8919677959191059,0,3,1,25,0,1986,26,1
2,0.6408217693657307,0,3,1,23,0,1982,25,1
1,1.0315291518320169,0,1,1,21,0,1980,25,1
2,0.8195806587316418,0,3,1,25,0,1984,26,1
1,0.7210057512402457,0,2,1,23,0,1981,25,1
1,0.6502146614466828,0,2,1,23,0,1981,25,1
1,0.6209134092034199,0,2,1,23,0,1981,25,1
2,1.0258910049893726,0,2,1,22,0,1978,23,1
2,0.7333972300812206,0,3,1,24,0,1983,25,1
2,0.8835074843712245,0,2,1,24,0,1979,23,1
2,1.6756371674353185,0,1,2,22,0,1973,22,1
1,1.4305157776529025,0,2,1,37,0,1957,11,1
1,1.5797771803291458,0,3,1,32,0,1956,10,1
1,1.606704034050162,0,2,1,33,0,1959,16,1
1,1.510534600596741,0,2,0,37,0,1958,11,1
1,1.5910987611970826,0,2,1,34,0,1959,15,1
1,1.818282259848924,0,2,0,37,0,1961,11,1
1,1.6340669930958165,0,2,1,33,0,1960,17,1
1,1.5107095512502864,0,3,1,35,0,1956,10,1
1,1.3917242284568623,0,3,1,37,0,1957,12,1
1,1.4589698590432456,0,3,1,36,0,1956,10,1
1,1.601676463741826,0,3,1,32,0,1956,10,1
2,1.6264474018888788,0,3,1,31,0,1956,9,1
1,1.3702375993393627,0,3,1,36,0,1957,12,1
1,0.6500412265635519,0,2,3,27,1,1980,11,1
2,2.1320266382175364,0,2,0,34,0,1972,11,1
2,1.366637829916794,0,2,0,28,0,1978,8,1
2,1.192665544923186,0,1,1,30,0,1979,8,1
2,1.6050889102069061,0,2,1,25,0,1978,8,1
2,2.2960372572914216,0,2,0,35,0,1971,12,1
2,1.060452173002027,0,1,1,30,0,1981,11,1
2,1.8360162290833664,0,2,0,25,0,1975,11,1
3,0.8988831766142019,0,0,1,30,0,1984,14,1
2,1.6100116754377858,0,2,0,31,0,1976,9,1
2,1.9760524182996584,0,2,0,33,0,1973,10,1
2,1.3950926901271312,0,2,1,27,0,1978,8,1
1,1.0804138710115074,0,2,1,29,1,1979,8,1
3,1.255914880595576,0,1,2,16,0,1965,11,1
3,1.7987843771379004,0,3,0,23,0,1973,11,1
3,1.636118199019306,0,3,1,21,0,1969,11,1
3,1.2014127781335362,0,1,1,16,0,1967,12,1
3,1.5532829839235718,0,3,1,19,0,1967,10,1
3,1.3678031901181278,0,3,2,17,0,1964,10,1
2,1.36139422453281,0,3,1,18,0,1966,12,1
2,1.2261347735656976,0,1,1,13,0,1965,11,1
3,1.7693426376325123,0,3,1,25,0,1956,9,1
3,1.3680577440668682,0,2,2,16,0,1963,10,1
2,1.356060154039471,0,3,1,19,0,1968,13,1
2,1.3556099701962367,0,3,1,19,0,1968,13,1
3,1.3667494193057883,0,3,2,17,0,1964,10,1
3,1.1400435757249303,0,0,1,15,0,1979,16,1
2,1.669006387594902,0,0,2,20,0,1974,21,1
3,1.3497652991949411,0,0,1,13,0,1978,16,1
3,1.1225378511821749,0,0,1,15,0,1976,15,1
3,1.4235130433552257,0,0,1,18,0,1976,19,1
3,0.8375379297407274,0,0,2,18,0,1980,16,1
3,1.6659506903256327,0,0,1,10,0,1977,16,1
3,0.8504346114792171,0,0,2,18,0,1980,16,1
2,1.787115450877391,0,0,1,9,0,1976,16,1
3,1.191447646587755,0,0,1,14,0,1979,16,1
2,1.8678288414143729,0,0,1,9,0,1976,16,1
3,1.2371810529970677,0,0,1,16,0,1978,17,1
1,1.679723635573322,0,0,1,18,0,1979,26,1
2,0.7445279202026579,0,2,1,92,1,1963,29,1
2,1.1270694162630215,0,2,1,85,0,1962,28,1
2,1.1279017588957012,0,2,1,85,0,1962,28,1
2,1.190955922431274,0,2,1,84,0,1962,29,1
2,1.308397381744467,0,2,1,84,0,1964,29,1
2,1.1267026375778557,0,1,1,84,0,1961,28,1
2,1.1445487295605243,0,2,1,88,0,1966,23,1
2,0.8002143729083129,0,2,1,91,1,1963,29,1
2,0.8516923831894418,0,2,1,70,0,1984,10,1
2,0.43227179365855806,0,2,1,68,0,1991,13,1
2,0.5082618209136789,0,2,1,68,0,1991,13,1
2,1.1111950825043135,0,2,1,64,0,1989,16,1
2,1.3348488750292142,0,2,1,73,0,1984,16,1
2,0.5488895995191675,0,2,1,68,0,1991,13,1
2,0.18781019081063532,0,2,1,68,0,1990,16,1
2,0.33557027243827064,0,2,1,68,0,1990,14,1
2,0.27254931902807134,0,2,1,68,0,1990,15,1
2,1.0502816045325578,0,2,1,65,0,1990,15,1
2,1.322939062720288,0,2,1,63,0,1989,17,1
2,0.5166020752053868,0,1,3,27,0,1983,15,1
3,0.9328610443646844,0,0,1,28,0,1983,18,1
3,0.7123779638788375,0,0,1,29,0,1985,15,1
3,0.8443485162774761,0,0,1,29,0,1985,16,1
3,0.8991978311375985,0,0,1,30,0,1986,17,1
2,0.9983684958771402,0,1,1,26,0,1981,20,1
3,0.9294392812427328,0,0,1,30,0,1984,13,1
2,1.483544260816379,0,0,1,31,0,1989,21,1
2,1.0961709782318292,0,2,1,32,0,1986,23,1
3,0.9288733137825398,0,0,1,30,0,1984,13,1
2,1.5742354067397142,0,0,1,31,0,1989,22,1
2,1.072625736305613,0,1,1,30,0,1981,10,1
3,1.2174812058843023,0,0,1,30,0,1987,19,1
1,0.6402338047311518,1,3,3,24,0,1980,12,1
2,1.5506205413457779,0,2,1,25,0,1978,8,1
2,1.5882547214565736,0,3,1,22,0,1975,9,1
2,1.5545056583323964,0,3,1,22,0,1974,10,1
3,1.7686585613590806,0,3,0,24,0,1976,9,1
3,1.3591801712929628,0,1,1,19,0,1973,11,1
2,1.560216751507915,0,3,1,22,0,1974,10,1
2,1.4026404891035518,0,3,1,20,0,1970,13,1
3,1.8084014432552604,0,3,0,24,0,1976,10,1
3,1.8617693418499137,0,3,0,24,0,1975,11,1
2,1.5080249543117776,0,2,1,26,0,1978,8,1
2,1.6955073707835477,0,2,1,87,0,1988,28,1
2,1.557120542816389,0,2,1,88,0,1985,28,1
2,1.0486973419980758,0,2,1,86,0,1981,24,1
2,1.532341548307429,0,3,1,91,0,1981,24,1
2,1.7070030115775232,0,3,1,91,0,1983,24,1
2,1.2538233130783627,0,3,1,92,0,1978,25,1
2,1.741637991041407,0,3,1,85,0,1983,24,1
2,1.5271418307432783,0,2,1,89,0,1985,27,1
2,1.6227715509406293,0,2,1,87,0,1987,28,1
2,1.1588263205578662,0,2,1,91,0,1970,20,1
2,1.1768266562044556,0,2,1,92,0,1973,23,1
2,1.8691523551132345,0,3,1,84,0,1984,24,1
2,1.765489241535344,0,3,1,85,0,1983,24,1
3,1.2852661426620045,0,1,1,38,0,1989,28,1
2,1.7857639150753373,0,0,1,31,0,1990,24,1
2,1.1329721231978338,0,2,1,28,0,1989,27,1
2,1.6175917232213588,0,0,1,32,0,1989,24,1
3,1.4239352461253163,0,1,1,37,0,1989,27,1
2,1.4732962994409682,0,1,1,30,0,1990,25,1
3,1.206636110670378,0,0,1,30,0,1987,19,1
2,1.3968415018304472,0,1,1,32,0,1988,24,1
3,1.0545939781746316,0,0,1,30,0,1987,17,1
2,1.6156314788220008,0,1,1,31,0,1988,27,1
2,1.4016577217122275,0,1,1,29,0,1989,26,1
2,1.7832073710620469,0,1,1,23,0,1971,23,1
2,1.8018870969067997,0,2,0,24,0,1970,24,1
2,1.909399581035856,0,0,0,18,0,1970,25,1
2,0.47672451345826805,0,1,7,23,0,1968,29,1
2,1.1496760054504824,0,2,0,25,0,1977,23,1
2,1.8010590535177218,0,2,0,24,0,1970,24,1
2,1.7639019470830208,0,1,2,22,0,1972,22,1
1,1.485550028000024,0,2,0,29,0,1975,26,1
2,1.1206523833417288,0,2,0,25,0,1977,23,1
2,1.1148872887454906,0,2,0,25,0,1977,23,1
2,1.789513444883442,0,2,1,23,0,1971,23,1
2,1.3640892957640713,0,2,0,25,0,1975,23,1
2,1.6221402625043617,0,2,0,25,0,1972,24,1
3,1.8384922840433993,0,3,0,24,0,1975,11,1
3,1.7929505342349243,0,3,0,24,0,1976,10,1
2,1.4586824760294752,0,3,1,25,0,1976,12,1
1,0.45119769215056915,0,3,4,25,0,1980,14,1
2,1.780276646045214,0,3,0,25,0,1975,12,1
2,1.394195554755107,0,3,1,25,0,1976,12,1
2,1.756998765071774,0,2,0,25,0,1975,11,1
2,1.8264946426209738,0,3,0,24,0,1974,12,1
3,1.781289691330756,0,3,0,24,0,1976,9,1
3,1.7157597587453859,0,3,0,24,0,1977,8,1
3,1.5358058035172386,0,1,0,21,0,1972,12,1
2,0.8555434520922461,0,0,1,56,0,1978,27,1
2,0.6608044879913897,0,2,1,59,0,1973,22,1
2,1.3918027008896716,0,0,1,54,0,1977,30,1
2,0.7796196297572668,0,1,1,57,0,1976,25,1
2,1.5801274883848802,0,1,1,46,0,1984,28,1
2,0.9346274787550269,0,0,1,54,0,1980,29,1
2,0.3948613191429021,0,0,1,52,0,1982,26,1
2,1.31868854472077,0,1,1,49,0,1982,29,1
3,0.13322328898835234,0,0,1,51,0,1983,24,1
2,1.3561976986288333,0,0,1,54,0,1977,30,1
2,0.8778058272339686,0,1,1,50,0,1978,23,1
4,0.9868693175241651,0,0,1,7,0,1962,23,1
3,0.8916453920379912,0,1,1,7,0,1963,24,1
3,0.9544079174106577,0,1,1,6,0,1962,22,1
4,1.2659958229442991,0,0,1,4,0,1961,20,1
2,0.93793839319143,0,2,2,5,0,1962,22,1
3,1.0722362734190092,0,0,0,8,0,1962,23,1
2,0.579044678334139,0,2,3,3,0,1963,24,1
2,1.5105366299802787,0,1,1,6,0,1954,26,1
3,1.1143182731281889,0,1,1,7,0,1960,24,1
2,1.3021142583700442,0,1,1,6,0,1958,25,1
4,1.5315103058917607,0,0,1,1,0,1961,17,1
2,0.8938718438296651,0,1,2,66,0,1971,20,1
2,0.6988527778311656,0,2,1,59,0,1973,21,1
2,1.2476586326241965,0,1,1,55,0,1976,27,1
3,1.4979191523250495,0,2,0,56,0,1975,15,1
2,0.7139916861587838,0,2,1,59,0,1973,22,1
2,1.0393031044569576,0,1,1,56,0,1975,25,1
2,0.9404929263858646,0,1,3,67,0,1971,20,1
2,0.6727532963146838,0,2,1,61,0,1972,20,1
2,0.773083245107606,0,2,2,63,0,1972,20,1
2,0.7654491061863303,0,2,0,59,0,1973,20,1
2,0.8844077448471004,0,2,0,59,0,1973,19,1
2,0.7139769432594713,0,2,0,59,0,1973,20,1
2,0.80608731866526,0,2,1,58,0,1973,23,1
2,1.2279581130038788,0,1,1,6,0,1961,21,1
3,1.4063312239386339,0,0,1,1,0,1961,17,1
3,0.9589556061634983,0,1,1,6,0,1962,23,1
2,1.3213370732650151,0,1,1,7,0,1961,22,1
2,0.4103161888726814,0,3,3,2,1,1963,24,1
2,1.234586365147197,0,1,1,6,0,1961,21,1
3,0.9753545954800108,0,1,1,7,0,1962,23,1
2,0.9338988601750909,0,2,2,5,0,1962,22,1
2,0.9403368857358416,0,2,2,5,0,1962,22,1
2,0.9382434658463332,0,2,2,5,0,1962,22,1
2,0.6076377812558499,0,3,3,2,1,1963,23,1
2,1.5626669674399332,0,0,0,9,0,1961,22,1
2,0.5210909648652706,0,3,3,2,1,1963,24,1
3,1.7300307750284496,0,2,1,25,0,1954,9,1
2,1.3653581948869684,0,2,1,18,0,1949,18,1
3,1.7709495735560488,0,2,1,25,0,1955,9,1
3,1.4803536029103113,0,0,1,23,0,1947,10,1
3,1.7232494779364118,0,2,1,25,0,1954,9,1
4,0.7875103009232176,0,0,1,24,0,1950,17,1
3,1.4376177644014683,0,0,1,22,0,1946,11,1
3,1.3592553207613371,0,0,1,28,0,1946,10,1
3,1.4104300434412012,0,0,1,21,0,1947,13,1
4,1.3404640609657728,0,0,1,23,0,1946,11,1
3,1.4112482058311886,0,0,1,21,0,1947,13,1
3,1.2054774865088072,0,3,1,89,0,1948,14,1
3,1.1693836178594117,0,2,1,90,0,1949,15,1
3,1.1301642744391234,0,0,1,79,0,1958,22,1
3,1.2278620303806664,0,2,1,88,0,1949,15,1
2,1.2565411789529866,0,2,1,92,0,1950,17,1
3,1.1670959919199662,0,2,1,90,0,1949,15,1
2,1.3678788784402764,0,3,1,84,0,1961,23,1
2,1.304370064859934,0,2,1,94,0,1952,19,1
2,1.3697973824261436,0,3,1,84,0,1961,23,1
3,1.1378313648380287,0,0,1,81,0,1956,20,1
3,1.4413623696758455,0,3,1,80,0,1948,12,1
3,1.1563599764065269,0,2,1,87,0,1952,17,1
3,1.2709084005497233,0,2,1,86,0,1950,15,1
1,1.226976415991007,0,3,1,44,0,1950,24,1
1,0.9736893108319806,0,3,1,53,0,1954,18,1
1,1.1597785168797479,0,3,1,46,0,1953,24,1
1,1.1803107471746703,0,3,1,45,0,1952,24,1
1,1.2190847525773674,0,3,1,44,0,1950,24,1
1,1.1274383415433733,0,3,1,47,0,1954,24,1
1,1.2397202113943482,0,3,1,44,0,1951,24,1
1,1.1522027101697376,0,3,1,47,0,1952,22,1
3,1.3244426404523555,0,3,1,29,0,1958,17,1
3,1.328289795260771,0,3,1,29,0,1958,17,1
3,1.462755379575094,0,0,1,23,0,1946,10,1
3,1.680551016044182,0,3,1,23,0,1957,9,1
3,1.0162140907384831,0,1,1,25,0,1953,15,1
3,1.4652096347528207,0,0,1,23,0,1946,10,1
3,1.7061669291433947,0,2,1,25,0,1953,9,1
3,1.7408618998898333,0,2,1,25,0,1954,9,1
3,1.6556565335294677,0,1,1,24,0,1952,9,1
3,1.4080180753817468,0,3,2,17,0,1962,9,1
3,1.3427438390295932,0,3,1,28,0,1958,17,1
3,1.7382186809684064,0,2,1,25,0,1955,9,1
3,1.328661595573871,0,3,1,29,0,1958,17,1
2,1.2937591107164186,0,1,1,7,0,1961,22,1
2,0.8061908144544191,0,1,2,4,0,1962,24,1
2,1.5855005324746274,0,0,0,7,0,1956,25,1
3,1.262529904260137,0,0,0,8,0,1962,23,1
3,1.5593597876769125,0,0,0,3,0,1961,18,1
2,1.588120111830827,0,0,0,7,0,1956,25,1
2,1.132994767919786,0,2,2,5,0,1961,21,1
2,1.6026690057529804,0,0,0,9,0,1961,22,1
2,0.6962369459928971,0,2,3,3,0,1963,24,1
2,1.266352878965167,0,1,1,7,0,1961,22,1
2,1.3824512455890665,0,0,0,8,0,1961,23,1
1,1.66421770982905,0,0,0,6,0,1988,29,1
1,1.852135503734461,0,1,0,5,0,1984,29,1
3,1.998918559999294,0,0,1,1,0,1987,22,1
2,1.39106218475308,0,0,1,6,0,1991,28,1
3,1.9616051380418285,0,0,1,1,0,1987,22,1
3,1.1869846263289245,0,0,1,5,0,1988,27,1
2,1.7452729415972712,0,0,1,4,0,1989,25,1
2,1.6760550193257506,0,0,1,4,0,1990,26,1
1,1.5082961755735418,0,0,1,8,0,1989,28,1
2,1.4210645457148512,0,0,1,6,0,1991,28,1
2,1.4164870842365536,0,0,1,6,0,1991,28,1
2,2.048504168885266,0,2,0,35,0,1972,18,1
1,1.4917618444516096,0,2,1,30,0,1976,25,1
2,2.058433875261744,0,2,0,35,0,1972,18,1
2,1.7016109001405813,0,3,1,36,0,1972,18,1
3,0.8084834634116527,0,3,2,44,0,1970,17,1
2,1.6274573142292061,0,3,1,37,0,1972,18,1
1,1.6211304312486,0,2,1,32,0,1975,24,1
1,1.5036287360175953,0,2,1,30,0,1976,25,1
2,1.8295590949162768,0,3,1,35,0,1972,19,1
3,1.2813565361185222,0,3,2,40,0,1971,18,1
2,1.9728892749062399,0,2,0,35,0,1972,19,1
3,1.2705989169744276,0,3,2,40,0,1971,18,1
2,1.5591297655920053,0,3,1,37,0,1972,18,1
2,1.0998549505546957,0,0,1,13,0,1969,13,1
2,1.2041491005987015,0,1,1,12,0,1966,11,1
2,1.0949397597159525,0,0,1,15,0,1969,13,1
2,1.103698930113652,0,0,1,11,0,1968,12,1
2,0.8773409571808951,0,2,1,5,0,1971,9,1
2,1.6743791690754652,0,1,1,7,0,1970,13,1
2,1.0956390786106711,0,0,1,14,0,1969,13,1
3,1.3160588607342607,0,2,2,15,0,1964,10,1
3,1.323749743160991,0,2,2,15,0,1963,10,1
2,1.9800910830475724,0,1,1,6,0,1972,14,1
2,2.0647094382762283,0,1,1,6,0,1972,15,1
2,0.872548934477769,0,2,1,5,0,1971,9,1
2,1.2933172838051061,0,2,1,17,0,1968,13,1
2,1.9192911293121757,0,1,0,70,0,1979,12,1
2,1.8749788677395962,0,0,0,69,0,1984,15,1
2,0.5795413037198334,0,1,0,68,0,1991,13,1
2,2.165139272043862,0,0,0,67,0,1984,16,1
2,0.04584874872254119,0,2,0,69,0,1988,17,1
2,2.311935237256669,0,0,0,70,0,1982,15,1
2,1.78416493416479,0,1,0,63,0,1987,18,1
2,2.285917731617174,0,0,0,71,0,1981,16,1
2,2.138515626668585,0,1,0,77,0,1978,19,1
2,2.2626763211025125,0,0,0,69,0,1982,14,1
2,1.4145498163471375,0,2,0,72,0,1976,8,1
2,2.236695953759892,0,0,0,73,0,1980,17,1
2,1.3527396647404217,0,2,0,72,0,1975,8,1
2,1.8530775938158917,0,3,1,86,0,1984,24,1
2,1.6090221801025357,0,2,1,86,0,1985,26,1
2,1.5924635963254121,0,2,1,85,0,1985,26,1
2,1.4659042528730717,0,3,1,92,0,1980,25,1
2,1.6977438880568345,0,3,1,91,0,1983,24,1
2,1.387531481103939,0,3,1,92,0,1979,25,1
2,1.6734122280481745,0,3,1,91,0,1982,24,1
2,1.1290625208541534,0,2,1,85,0,1982,24,1
2,1.740588466307489,0,3,1,91,0,1983,24,1
2,1.8900103175971974,0,3,1,84,0,1984,24,1
2,1.6619141195185845,0,2,1,90,0,1983,24,1
2,1.795474792916944,0,3,1,89,0,1984,24,1
2,1.736422626768039,0,3,1,91,0,1983,24,1
3,2.0711958104198054,0,0,1,1,0,1985,21,1
4,1.4510300015876814,0,0,1,3,0,1987,24,1
3,2.1439736676234595,0,0,1,2,0,1982,19,1
2,1.51071933535763,0,0,1,6,0,1991,28,1
3,1.8193352822807216,0,0,1,3,0,1988,24,1
4,1.1028566808752671,0,0,1,4,0,1987,25,1
3,1.9866963767795816,0,0,1,1,0,1987,22,1
4,1.8010878659909062,0,0,1,1,0,1987,22,1
2,1.5602936151377138,0,0,1,6,0,1991,27,1
3,2.0760658283197366,0,0,1,1,0,1984,21,1
3,2.0352987418898634,0,0,0,1,0,1985,23,1
1,1.4083607343125415,0,1,0,62,0,1950,16,1
1,1.6026212164203426,0,1,0,62,0,1951,16,1
1,1.171228906192299,0,1,1,62,0,1951,19,1
1,1.139125341064084,0,1,1,62,0,1950,19,1
1,1.0193643758474569,0,1,1,61,0,1949,16,1
1,1.554882358095702,0,1,0,62,0,1951,16,1
1,1.4203596444306752,0,1,1,70,0,1946,20,1
1,1.6863121858973822,0,1,0,62,0,1951,15,1
1,1.1194708761725751,0,1,1,62,0,1950,18,1
1,1.2666616463829634,0,2,1,62,0,1953,21,1
1,1.3235075100085867,0,2,1,62,0,1954,22,1
1,0.29978448648454614,0,2,4,25,0,1981,15,1
1,0.3654461313122723,0,2,4,25,1,1980,13,1
1,0.3068491765222642,0,2,4,25,0,1980,15,1
1,0.492901641278038,0,2,3,26,1,1980,12,1
2,1.2371107903598204,1,3,2,24,0,1978,10,1
1,0.7614593607696338,0,3,3,25,0,1979,14,1
1,0.36428109435805966,0,3,4,25,0,1980,14,1
2,1.1390822285627369,1,3,2,24,0,1979,10,1
2,1.501793712488554,0,3,1,25,0,1976,12,1
1,0.5659228595397978,0,2,3,25,0,1979,18,1
3,0.6259856962335275,0,0,2,28,0,1984,15,1
2,1.1903255756358313,0,3,2,25,0,1977,13,1
2,1.1594708271640783,1,3,2,24,0,1979,10,1
3,0.7849139271075217,0,2,2,46,0,1973,19,1
3,1.0084596806258408,0,3,2,42,0,1970,17,1
2,2.171868115170866,0,2,0,37,0,1970,13,1
2,1.0732090564217514,0,3,2,42,0,1971,17,1
3,0.8947713512112664,0,2,2,44,0,1970,16,1
3,0.7452509763683909,0,3,2,44,0,1970,17,1
2,0.7970377126244547,0,2,1,47,0,1974,19,1
2,1.3744314046017543,0,3,1,39,0,1971,18,1
2,0.8384024134037651,0,2,1,48,0,1976,21,1
2,1.5950300265789163,0,3,1,37,0,1972,19,1
3,0.860321913561639,0,3,2,43,0,1970,17,1
2,1.1947217224297704,0,3,2,41,0,1971,17,1
2,1.8425484862121533,0,2,1,39,0,1970,14,1
1,0.9419298121104369,0,2,1,3,0,1974,10,1
1,1.10680523395696,0,1,1,2,0,1977,12,1
2,0.9175706995034397,0,3,1,3,0,1972,9,1
3,1.1418049886673192,0,3,1,2,0,1974,11,1
2,0.8923621762916101,0,2,1,7,0,1971,10,1
2,0.9562977921912692,0,2,1,6,0,1970,10,1
2,1.0778964750554154,0,1,1,9,0,1968,11,1
2,2.350210711943074,0,1,1,4,0,1973,15,1
2,1.0804079182603497,0,0,1,15,0,1970,13,1
3,1.1644956228732632,0,3,1,2,0,1974,12,1
2,0.8692393299445292,0,3,1,3,0,1972,9,1
1,1.078844156572082,0,1,1,2,0,1977,11,1
2,1.08338521508712,0,0,1,15,0,1970,13,1
1,1.3245354541178322,0,2,0,56,0,1954,16,1
1,0.9678910986757131,0,3,1,53,0,1955,19,1
1,1.160252030445183,0,2,0,55,0,1954,17,1
1,1.5240146748705277,0,2,0,58,0,1953,16,1
1,0.9879283169359807,0,2,0,54,0,1954,17,1
1,0.975594636530863,0,3,1,52,0,1957,23,1
1,0.9708308266398951,0,3,1,53,0,1956,20,1
1,1.1928102686008135,0,2,0,55,0,1954,17,1
1,1.2621402255897247,0,2,0,56,0,1954,17,1
3,1.3178782604377293,0,3,1,57,0,1956,12,1
1,1.0036552434568902,0,2,0,54,0,1954,17,1
1,1.7495377164915094,0,2,0,60,0,1953,15,1
1,1.5048780221939437,0,2,1,59,0,1958,17,1
4,0.5631530373282966,2,2,7,56,1,1946,30,1
1,0.9841723222442909,0,1,2,61,0,1948,20,1
3,0.6275364539144518,1,2,5,54,0,1946,29,1
3,0.6322723432929986,1,1,6,56,0,1946,28,1
4,0.5631530373282966,2,2,7,56,1,1946,30,1
3,0.5652635524614953,1,2,6,56,0,1946,29,1
2,0.7847185528052819,0,2,3,53,0,1952,27,1
4,0.5631530373282966,2,2,7,56,1,1946,30,1
4,0.5631530373282966,2,2,7,56,1,1946,30,1
2,0.8882577250637133,0,2,1,47,0,1948,28,1
2,0.7525891155807084,0,2,3,50,0,1947,28,1
2,0.21745494315333502,0,1,4,64,1,1971,20,1
2,0.6912082211478368,0,1,3,69,0,1969,25,1
2,0.5046259145458769,0,2,1,61,0,1972,20,1
2,0.17831782193920778,0,0,5,67,1,1970,20,1
2,0.539837401832719,0,2,1,60,0,1972,20,1
2,0.9794205561051946,0,1,3,63,1,1963,18,1
2,1.0297548030761325,0,1,2,63,1,1963,18,1
